Unnamed: 0,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Superhost,Preço/Noite,Preço com taxas
4727,45972915,2021-02-19,2021-02-21,Casa inteira em Gaivota - Praia,CASA INTEIRA VERÂNEIO FAMILIAR (ACONCHEGANTE),8,3,6,2,Piscina,Cozinha,Estacionamento gratuito,Permitido animais,4.8,5,Novo preço mais baixo,269.0,628.0
4729,29763562,2021-02-26,2021-02-28,Guilhermina,Lindo apartamento em prédio de frente para o mar.,4,1,2,1,Vista para o mar,Elevador,Self check-In,Ar-condicionado,4.97,38,Novo preço mais baixo,223.0,531.0
4730,39535674,2021-02-19,2021-02-21,Boqueirão,Conforto na praia,4,1,4,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.85,46,Novo preço mais baixo,290.0,650.0
4731,31952361,2021-02-26,2021-02-28,Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6,Estúdio,2,1,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.59,71,Raridade,187.0,434.0
4732,27526457,2021-02-19,2021-02-21,Morro José Menino,Sol e praia uma combinação perfeita,4,1,6,2 e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.84,45,Raridade,155.0,429.0
4734,45807087,2021-02-19,2021-02-21,Vila Assuncao,Apartamento a 100 M da praia Ocian na Praia Grande,6,1,4,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,4,Novo preço mais baixo,237.0,593.0
4735,46875225,2021-02-26,2021-02-28,Casa inteira em Parque Balneario Oasis,Casa Rosa de Peruíbe,10,3,8,2,Wi-Fi,Máquina de Lavar,Piscina,Cozinha,4.43,7,Raridade,348.0,696.0
4737,39602711,2021-02-19,2021-02-21,Praia Grande,Imperdível! De Frente Para o Mar. Praia Grande -SP,4,1,3,1,Cozinha,Estacionamento gratuito,Elevador,Self check-In,4.86,7,Novo preço mais baixo,196.0,491.0
4738,29899754,2021-02-26,2021-02-28,Guarujá,Kitnete em Flat aconchegante 1 q  praia com  vista,4,Estúdio,2,1,Vista para o mar,Elevador,Self check-In,Piscina,4.72,43,Novo preço mais baixo,251.0,502.0
4739,17181301,2021-02-26,2021-02-28,Praia Grande,Maravilhosa cobertura com jacuzzi frente praia,4,1,3,2,Wi-Fi,Vista para o mar,Elevador,Secadora,5.0,27,Novo preço mais baixo,427.0,1153.0
4740,46189306,2021-02-19,2021-02-21,Mongaguá,Maravilhosa Vista Mar,7,2,6,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,7,Raridade,492.0,1083.0
4741,44860968,2021-02-26,2021-02-28,Centro,"Praia do Gonzaguinha, quintal de casa - SV",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,12,Novo preço mais baixo,108.0,285.0
4742,46879880,2021-02-26,2021-02-28,Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,Novo preço mais baixo,158.0,375.0
4744,46896054,2021-02-26,2021-02-28,Casa inteira em Cibratel I,Itanhaem 3 qts  2qds da praia! Ótima localização!,10,3,7,3,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,8,Raridade,400.0,899.0
4745,39535674,2021-02-19,2021-02-21,Boqueirão,Conforto na praia,4,1,4,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.85,46,Novo preço mais baixo,290.0,650.0
4746,41393871,2021-02-19,2021-02-21,Boa Vista,"KITNET CULT
PE NA AREIA
COMPLETA",4,1,6,1,Secadora,Entrada/saída para esquis,Máquina de Lavar,Cozinha,4.92,12,Novo preço mais baixo,121.0,331.0
4747,45462075,2021-02-19,2021-02-21,Nova Mirim,Apartamento com linda vista ao mar,4,1,3,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.94,18,Raridade,280.0,639.0
4748,27526457,2021-02-26,2021-02-28,Morro José Menino,Sol e praia uma combinação perfeita,4,1,6,2 e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.84,45,Raridade,155.0,429.0
4750,46690967,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,5,Novo preço mais baixo,158.0,375.0
4751,39499342,2021-02-26,2021-02-28,Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4,1,3,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,18,Novo preço mais baixo,184.0,488.0
4753,45142519,2021-02-19,2021-02-21,Casa de hóspedes inteira em Cidade Náutica,Casa - Praias de São Vicente e Praia Grande,4,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,17,Raridade,109.0,217.0
4754,46173892,2021-02-26,2021-02-28,Boqueirão,Kit Praia e Mar - Você a um passo da areia!,4,Estúdio,4,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,5.0,14,Novo preço mais baixo,177.0,443.0
4755,40978934,2021-02-26,2021-02-28,Vila Caiçara,Praia Ilha do Mel,5,1,1,1,Vista para o mar,Elevador,Cozinha,Estacionamento gratuito,5.0,7,Novo preço mais baixo,208.0,475.0
4756,41393871,2021-02-19,2021-02-21,Boa Vista,"KITNET CULT
PE NA AREIA
COMPLETA",4,1,6,1,Cozinha,Estacionamento gratuito,Permitido animais,Máquina de Lavar,4.92,12,Novo preço mais baixo,121.0,331.0
4758,40673627,2021-02-26,2021-02-28,Casa inteira em Loty,Casa Inteira com piscina Vila Loty Itanhaém,16,1,1,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.86,21,Novo preço mais baixo,336.0,671.0
4759,40633504,2021-02-26,2021-02-28,Boqueirão,"#studio57 - A/C, WiFi, Piscina, Churrasq. e Vaga",4,Estúdio,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,64,Raridade,273.0,625.0
4760,46189306,2021-02-26,2021-02-28,Mongaguá,Maravilhosa Vista Mar,7,2,6,2,Wi-Fi,Vista para o mar,Secadora,Vista para as águas,5.0,7,Raridade,521.0,1141.0
4761,46743206,2021-02-26,2021-02-28,Vila Tupi,Lindo apartamento na praia da Praia Grande,4,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.4,5,Raridade,191.0,502.0
4762,33075341,2021-02-26,2021-02-28,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.6,54,Novo preço mais baixo,188.0,456.0
4763,1017217,2021-02-26,2021-02-28,Itanhaém,"08 APTOS COMPLETOS, FAMILIAR, WI-FI, AR COND ,",3,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,3,Novo preço mais baixo,159.0,317.0
4764,39763299,2021-02-26,2021-02-28,José Menino,"Conforto,frente à praia do José menino/Santos",3,Estúdio,2,1,Vista para o mar,Elevador,Cozinha,Permitido animais,4.65,51,Novo preço mais baixo,108.0,296.0
4766,30282988,2021-02-19,2021-02-21,Itarare,"Studio em São Vicente , Sp , Praia dos milionários",3,Estúdio,2,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.89,9,Novo preço mais baixo,240.0,479.0
4767,24326401,2021-02-19,2021-02-21,Vila Ac,PÉ NA AREIA - CHURRASQUEIRA NA VARANDA - WIFI - 34,10,2,5,2,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.87,15,Novo preço mais baixo,334.0,797.0
4768,43932528,2021-02-26,2021-02-28,Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,32,Novo preço mais baixo,240.0,605.0
4769,45760542,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,Novo preço mais baixo,158.0,375.0
4771,44738972,2021-02-19,2021-02-21,Santos,Kitnet na avenida da praia!,4,Estúdio,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.83,12,Raridade,131.0,342.0
4772,38477921,2021-02-19,2021-02-21,Praia Grande,Condomínio Viva Feliz Praia Grande,5,1,5,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.67,24,Raridade,213.0,525.0
4773,45466500,2021-02-19,2021-02-21,Cidade Ocian,3 min da praia/wifi e vaga em local previlegiado!,3,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,6,Novo preço mais baixo,151.0,386.0
4774,31623775,2021-02-19,2021-02-21,Gonzaguinha,Green Garden,4,1,1,1,Wi-Fi,Cozinha,Permitido animais,Elevador,5.0,6,Novo preço mais baixo,174.0,567.0
4776,46189306,2021-02-19,2021-02-21,Mongaguá,Maravilhosa Vista Mar,7,2,6,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,7,Raridade,492.0,1083.0
4777,36673683,2021-02-19,2021-02-21,Embaré,Apartamento em frente a praia no Embaré - Santos,4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Elevador,4.85,34,Raridade,206.0,411.0
4778,40207948,2021-02-26,2021-02-28,Aviação,Apto locação Praia Grande (Aviação) WiFi - NetFlix,6,2,2,2,Wi-Fi,Elevador,Máquina de Lavar,Piscina,5.0,21,Novo preço mais baixo,275.0,549.0
4779,22868881,2021-02-26,2021-02-28,Nova Mirim,Apartamento Na Ocian com *WiFi e vaga de garagem!,6,1,3,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.89,46,Novo preço mais baixo,200.0,399.0
4780,17181301,2021-02-19,2021-02-21,Praia Grande,Maravilhosa cobertura com jacuzzi frente praia,4,1,3,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,27,Novo preço mais baixo,427.0,1153.0
4781,45462075,2021-02-19,2021-02-21,Nova Mirim,Apartamento com linda vista ao mar,4,1,3,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,18,Raridade,280.0,639.0
4782,47195130,2021-02-26,2021-02-28,Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6,2,4,2,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,5.0,7,Raridade,223.0,525.0
4783,46063952,2021-02-26,2021-02-28,Guilhermina,Apartamento de frente para praia,6,1,10,1,Wi-Fi,Cozinha,Permitido animais,Vista para o mar,5.0,9,Novo preço mais baixo,167.0,399.0
4784,30745596,2021-02-26,2021-02-28,Praia Grande,"Apartamento Kitnet-Balneário Florida, P. Grande-SP",5,Estúdio,3,1,Cozinha,Estacionamento gratuito,Vista para as águas,Vista para o mar,4.57,35,Novo preço mais baixo,157.0,434.0
4785,45620462,2021-02-19,2021-02-21,Vila Balneária,Apartamento Praia Grande,4,2,3,2,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.68,25,Novo preço mais baixo,175.0,399.0
4787,24287304,2021-02-19,2021-02-21,Canto do Forte,Apartamento de sonho,5,Estúdio,1,1,Elevador,Academia,Máquina de Lavar,Cozinha,4.8,46,Novo preço mais baixo,170.0,340.0
4788,46690967,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,5,Novo preço mais baixo,158.0,375.0
4789,47076927,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12,3,9,2,Wi-Fi,Secadora,Máquina de Lavar,Piscina,4.86,7,Raridade,338.0,776.0
4790,22299956,2021-02-26,2021-02-28,José Menino,Frente e vista para o mar de Santos e São Vicente.,3,Estúdio,3,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.83,92,Novo preço mais baixo,154.0,388.0
4791,45807087,2021-02-19,2021-02-21,Vila Assuncao,Apartamento a 100 M da praia Ocian na Praia Grande,6,1,4,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,4,Novo preço mais baixo,237.0,593.0
4792,39763299,2021-02-26,2021-02-28,José Menino,"Conforto,frente à praia do José menino/Santos",3,Estúdio,2,1,Vista para o mar,Elevador,Cozinha,Permitido animais,4.65,51,Raridade,108.0,296.0
4793,40207948,2021-02-26,2021-02-28,Aviação,Apto locação Praia Grande (Aviação) WiFi - NetFlix,6,2,2,2,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,21,Novo preço mais baixo,275.0,549.0
4794,45020057,2021-02-19,2021-02-21,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.89,27,Raridade,344.0,818.0
4796,39763299,2021-02-26,2021-02-28,José Menino,"Conforto,frente à praia do José menino/Santos",3,Estúdio,2,1,Cozinha,Permitido animais,Elevador,Vista para o mar,4.65,51,Raridade,108.0,296.0
4797,3957295,2021-02-19,2021-02-21,Guarujá,"FLAT ☆2 qds da praia, piscina, limpeza s/ taxa☆",4,1,2,1,Wi-Fi,Elevador,Self check-In,Academia,4.63,144,Raridade,320.0,639.0
4798,45771317,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 1 Master Família varanda ""Nascer do Sol """,4,1,3,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,Novo preço mais baixo,226.0,511.0
4799,31952361,2021-02-26,2021-02-28,Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6,Estúdio,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.59,71,Raridade,187.0,434.0
4800,46063952,2021-02-19,2021-02-21,Guilhermina,Apartamento de frente para praia,6,1,10,1,Wi-Fi,Vista para o mar,Cozinha,Permitido animais,5.0,9,Novo preço mais baixo,167.0,399.0
4801,36036446,2021-02-19,2021-02-21,Aviação,Apart.Vista para o Mar e Varanda Gourmet e Churras,6,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.61,85,Raridade,266.0,582.0
4802,46189306,2021-02-19,2021-02-21,Mongaguá,Maravilhosa Vista Mar,7,2,6,2,Wi-Fi,Vista para o mar,Secadora,Vista para as águas,5.0,7,Raridade,492.0,1083.0
4803,44122369,2021-02-19,2021-02-21,Ilha Porchat,Flat com vista total para o mar no Ilha Porchat,4,Estúdio,2,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.78,23,Raridade,236.0,582.0
4804,45974609,2021-02-26,2021-02-28,Vila Caiçara,Apartamento Beira da Praia,8,2,2,2,Wi-Fi,Cozinha,Estacionamento gratuito,Self check-In,5.0,9,Raridade,165.0,399.0
4805,16815470,2021-02-26,2021-02-28,Praia Grande,Ap de 2 quartos frente pro mar com vista maravilhosa,7,2,4,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,3.25,4,Novo preço mais baixo,192.0,483.0
4807,39056674,2021-02-19,2021-02-21,Casa inteira em Quinta do Guarau,Casa no centrinho do GUARAÚ.,5,2,4,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.96,45,Novo preço mais baixo,287.0,673.0
4809,42040376,2021-02-19,2021-02-21,Itararé,Apartamento 1 quadra da praia divisa São Vicente,2,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.8,5,Raridade,167.0,359.0
4810,20774709,2021-02-26,2021-02-28,"Guarujá, Pitangueiras Centro",Guarujá Centro Pitangueiras Wi-Fi,4,1,3,1,Elevador,Self check-In,Cozinha,Estacionamento gratuito,4.49,98,Novo preço mais baixo,188.0,456.0
4811,21282060,2021-02-19,2021-02-21,Guarujá,"Ampla suite casal terraço vista p.mar , ar cond.",2,2,1,2,Vista para o mar,Self check-In,Ar-condicionado,Cozinha,4.63,43,Novo preço mais baixo,131.0,412.0
4812,27526457,2021-02-19,2021-02-21,Morro José Menino,Sol e praia uma combinação perfeita,4,1,6,2 e meio,Wi-Fi,Elevador,Máquina de Lavar,Cozinha,4.84,45,Raridade,155.0,429.0
4813,46896054,2021-02-26,2021-02-28,Casa inteira em Cibratel I,Itanhaem 3 qts  2qds da praia! Ótima localização!,10,3,7,3,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,8,Raridade,400.0,899.0
4815,41285243,2021-02-26,2021-02-28,Guilhermina,Apto. 1  dorm. Prédio Frente Mar,6,1,0,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.75,12,Novo preço mais baixo,197.0,394.0
4816,21675628,2021-02-26,2021-02-28,José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4,Estúdio,1,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.93,85,Raridade,180.0,479.0
4817,45760542,2021-02-26,2021-02-28,Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,Novo preço mais baixo,158.0,375.0
4818,36673683,2021-02-19,2021-02-21,Embaré,Apartamento em frente a praia no Embaré - Santos,4,1,2,1,Wi-Fi,Elevador,Ar-condicionado,Máquina de Lavar,4.85,34,Raridade,206.0,411.0
4819,47195130,2021-02-26,2021-02-28,Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6,2,4,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,7,Raridade,223.0,525.0
4820,47834074,2021-02-26,2021-02-28,Jardim Real,"Lugar mais tranquilo da PG, um ambiente familiar..",6,1,4,1,Vista para o mar,Cozinha,Estacionamento gratuito,Permitido animais,4.67,3,Raridade,144.0,418.0
4821,45771317,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 1 Master Família varanda ""Nascer do Sol """,4,1,3,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,Novo preço mais baixo,226.0,511.0
4824,3957295,2021-02-19,2021-02-21,Guarujá,"FLAT ☆2 qds da praia, piscina, limpeza s/ taxa☆",4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.63,144,Raridade,320.0,639.0
4825,30282988,2021-02-26,2021-02-28,Itarare,"Studio em São Vicente , Sp , Praia dos milionários",3,Estúdio,2,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.89,9,Novo preço mais baixo,240.0,479.0
4826,30745596,2021-02-26,2021-02-28,Praia Grande,"Apartamento Kitnet-Balneário Florida, P. Grande-SP",5,Estúdio,3,1,Vista para o mar,Vista para as águas,Cozinha,Estacionamento gratuito,4.57,35,Novo preço mais baixo,157.0,434.0
4827,14958912,2021-02-19,2021-02-21,Praia Grande,"Apartamento 1 quarto, 4 pessoas, 1 quadra da praia",4,1,6,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.64,128,Raridade,202.0,496.0
4829,37858741,2021-02-26,2021-02-28,Guilhermina,Kit Praia Grande Vl Guilhermina de Frente Pro Mar,6,1,8,1,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.5,16,Raridade,166.0,331.0
4830,22197735,2021-02-26,2021-02-28,Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.9,78,Novo preço mais baixo,213.0,536.0
4831,46189306,2021-02-26,2021-02-28,Mongaguá,Maravilhosa Vista Mar,7,2,6,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,7,Raridade,521.0,1141.0
4832,33075341,2021-02-26,2021-02-28,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Elevador,Self check-In,Máquina de Lavar,Cozinha,4.6,54,Novo preço mais baixo,188.0,456.0
4833,47076927,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12,3,9,2,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.86,7,Raridade,338.0,776.0
4834,22210241,2021-02-26,2021-02-28,Guilhermina,Apartamento TOP há uma quadra da praia.,4,1,2,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.94,118,Novo preço mais baixo,176.0,411.0
4836,45142519,2021-02-19,2021-02-21,Casa de hóspedes inteira em Cidade Náutica,Casa - Praias de São Vicente e Praia Grande,4,1,3,1,Wi-Fi,Ar-condicionado,Máquina de Lavar,Cozinha,5.0,17,Raridade,109.0,217.0
4837,45972915,2021-02-19,2021-02-21,Casa inteira em Gaivota - Praia,CASA INTEIRA VERÂNEIO FAMILIAR (ACONCHEGANTE),8,3,6,2,Máquina de Lavar,Piscina,Cozinha,Estacionamento gratuito,4.8,5,Novo preço mais baixo,269.0,628.0
4839,22249203,2021-02-19,2021-02-21,Praia Grande,Apto 2 dormitórios frente ao mar (Praia Grande),8,2,6,2,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.95,57,Novo preço mais baixo,237.0,593.0
4841,41172752,2021-03-05,2021-03-07,Jardim Marina,Seu melhor apartamento na praia de Mongaguá.,6,2,6,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,10,Novo preço mais baixo,146.0,411.0
4842,30952346,2021-03-05,2021-03-07,Santa Eugênia,Apartamento Familiar de frente ao mar,6,2,4,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.91,34,Novo preço mais baixo,237.0,608.0
4845,47118964,2021-03-19,2021-03-21,Embaré,"Santos, living, praia do embare",2,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,8,Novo preço mais baixo,99.0,297.0
4846,41172752,2021-03-19,2021-03-21,Jardim Marina,Seu melhor apartamento na praia de Mongaguá.,6,2,6,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,10,Novo preço mais baixo,146.0,411.0
4847,41129504,2021-03-26,2021-03-28,Peruíbe,Pousada SuíteQ p/3 c/Piscina e Ar Cond-100m do mar,3,1,2,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.86,29,Raridade,162.0,374.0
4849,41130504,2021-03-26,2021-03-28,Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3,1,2,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,35,Raridade,162.0,374.0
4850,39446325,2021-03-05,2021-03-07,Casa inteira em Cibratel II,Casa cond fechado c/piscina Itanhaem Diária Grátis,8,2,6,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.67,30,Raridade,242.0,633.0
4851,30952346,2021-03-19,2021-03-21,Santa Eugênia,Apartamento Familiar de frente ao mar,6,2,4,2,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.91,34,Novo preço mais baixo,237.0,608.0
4852,39704194,2021-03-19,2021-03-21,São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2,1,1,1,Wi-Fi,Vista para o mar,Elevador,Ar-condicionado,4.86,42,Raridade,145.0,399.0
4853,22030682,2021-03-26,2021-03-28,Gonzaga,Estanconfor Santos Gonzaga,4,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.89,168,Raridade,234.0,468.0
4854,41990959,2021-03-26,2021-03-28,Nova Mirim,Apto 84 pronto para oferecer o melhor pra você!,3,1,3,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,36,Raridade,211.0,502.0
4855,45067470,2021-03-12,2021-03-14,Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3,1,2,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,Raridade,162.0,374.0
4856,20222310,2021-03-12,2021-03-14,Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4,1,1,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.71,104,Raridade,164.0,377.0
4857,43366240,2021-03-12,2021-03-14,Casa inteira em Suarão,Suarão - Casa Praia,12,3,9,3,Wi-Fi,Self check-In,Piscina,Cozinha,4.75,12,Novo preço mais baixo,321.0,741.0
4861,39446325,2021-03-12,2021-03-14,Casa inteira em Cibratel II,Casa cond fechado c/piscina Itanhaem Diária Grátis,8,2,6,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,30,Raridade,242.0,633.0
4862,26280556,2021-03-26,2021-03-28,Guarujá,Suite no Apartamento da Isabel,2,1,1,1 privado,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.99,82,Raridade,149.0,297.0
4863,39763299,2021-03-26,2021-03-28,José Menino,"Conforto,frente à praia do José menino/Santos",3,Estúdio,2,1,Vista para o mar,Elevador,Cozinha,Permitido animais,4.65,51,Raridade,107.0,294.0
4864,46879880,2021-03-26,2021-03-28,Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,Novo preço mais baixo,158.0,375.0
4865,45974609,2021-03-12,2021-03-14,Vila Caiçara,Apartamento Beira da Praia,8,2,2,2,Wi-Fi,Vista para o mar,Self check-In,Cozinha,5.0,9,Raridade,165.0,399.0
4866,47061095,2021-03-12,2021-03-14,Vila Atlântica,Pé na areia com vista para o Mar em Mongaguá.,6,2,6,2,Wi-Fi,Vista para o mar,Elevador,Secadora,5.0,3,Novo preço mais baixo,385.0,890.0
4867,40673864,2021-03-12,2021-03-14,Casa inteira em Cibratel II,Casa com piscina condomínio fechado Itanhaém,6,2,2,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.77,14,Novo preço mais baixo,285.0,719.0
4868,46287455,2021-03-12,2021-03-14,José Menino,"Studio 207, Vista para o Mar com WI-FI",4,1,2,1,Wi-Fi,Vista para o mar,Self check-In,Ar-condicionado,4.57,7,Raridade,187.0,508.0
